battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,currency,distributor,id,image_url,inverter_image,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_image,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,source_csv,status,tags,total_batteries,total_inverters,total_panels,total_structures,type
,,,,kits,BRL,Neosolar,NEO-22985,,,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Mini Trilho",,,0,16,16.0,1160,0,,,draft,Solar Kit|Neosolar,0,1,18,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22868,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Mini Trilho",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22889,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,6,48,kits,BRL,Neosolar,NEO-26806,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26806)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26805,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26805)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,5,1,16,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26802,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26802)",,,620,16,92.0,9920,32461.36,,,draft,Solar Kit|Neosolar,2,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26801,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26801)",,,620,16,92.0,9920,28057.03,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26645,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,72kWp 4,8kWh Lítio 48V (26645)",,,620,6,72.0,3720,15379.46,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,,,kits,BRL,Neosolar,NEO-27044,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI s/ Estrutura",,,620,21,2.0,13020,15381.27,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-26933,,,,,1,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Solo,,,0,1,1.86,1860,3256.61,,,draft,Solar Kit|Neosolar,0,1,5,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-26947,,,,,1,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Solo,,,0,1,0.62,620,2489.31,,,draft,Solar Kit|Neosolar,0,1,3,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27070,,,,,2,"Kit de Energia Solar On Grid 8,6KWP-OS 7,5KW LI Estrutura Metálica",,,620,14,6.0,8680,12377.37,,,draft,Solar Kit|Neosolar,0,2,14,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27046,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura p/ Cerâmica",,,620,21,2.0,13020,17603.97,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27053,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura c/ Cerâmica",,,620,20,4.0,12400,16497.27,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27055,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura p/ Madeira",,,620,20,4.0,12400,16497.27,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27056,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura Metálica",,,620,20,4.0,12400,16497.27,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27051,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI s/ Estrutura",,,620,20,4.0,12400,14646.57,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27048,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura p/ Madeira",,,620,21,2.0,13020,17603.97,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27049,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura Metálica",,,620,21,2.0,13020,17603.97,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27063,,,,,3,"Kit de Energia Solar On Grid 9,3KWP-OS 7,5KW LI Estrutura Metálica",,,620,15,3.0,9300,13158.57,,,draft,Solar Kit|Neosolar,0,3,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27125,,,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura p/ Madeira",,,565,10,65.0,5650,8657.37,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27126,,,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura Metálica",,,565,10,65.0,5650,8657.37,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27118,,,,,1,"Kit de Energia Solar On Grid 4,52KWP-OS 5KW LI Estrutura p/ Mini Trilho",,,565,8,52.0,4520,6853.17,,,draft,Solar Kit|Neosolar,0,1,8,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27127,,,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura p/ Solo",,,565,10,65.0,5650,8936.37,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27123,,,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI c/ Gancho p/ Cerâmica",,,565,10,65.0,5650,8657.37,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27117,,,,,1,"Kit de Energia Solar On Grid 4,52KWP-OS 5KW LI c/ Gancho p/ Cerâmica",,,565,8,52.0,4520,6853.17,,,draft,Solar Kit|Neosolar,0,1,8,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27110,,,,,1,"Kit de Energia Solar On Grid 3,39KWP-OS 5KW LI Estrutura p/ Laje",,,565,6,39.0,3390,5504.67,,,draft,Solar Kit|Neosolar,0,1,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27035,,,,,3,"Kit de Energia Solar On Grid 11,86KWP-OS 10,0KW LI c/ Estrutura c/ Mini Trilho",,,565,21,86.0,11865,16906.47,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27124,,,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura c/ Mini Trilho",,,565,10,65.0,5650,8657.37,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27119,,,,,1,"Kit de Energia Solar On Grid 4,52KWP-OS 5KW LI Estrutura p/ Madeira",,,565,8,52.0,4520,6853.17,,,draft,Solar Kit|Neosolar,0,1,8,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27111,,,,,1,"Kit de Energia Solar On Grid 3,39KWP-OS 5KW LI Estrutura c/ Mini Trilho",,,565,6,39.0,3390,5225.67,,,draft,Solar Kit|Neosolar,0,1,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27031,,,,,2,"Kit de Energia Solar On Grid 9,3KWP-OS 10,0KW LI Estrutura c/ Solo",,,565,20,3.0,11300,13493.37,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27010,,,,,2,"Kit de Energia Solar On Grid 6,7KWP-OS 6KW LI s/ Estrutura",,,565,12,7.0,6780,9020.07,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,1,48,kits,BRL,Neosolar,NEO-27295,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 48/220V Lítio",,,565,4,5.0,2260,12198.95,,,draft,Solar Kit|Neosolar,1,0,4,0,Solar Kit Off-Grid
,,6,48,kits,BRL,Neosolar,NEO-26763,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26763)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26762,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26762)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,5,1,16,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26759,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26759)",,,565,16,9.04,9040,29423.89,,,draft,Solar Kit|Neosolar,2,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26764,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26764)",,,565,7,95.0,3955,20930.41,,,draft,Solar Kit|Neosolar,1,1,7,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26642,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26642)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,4,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26776,,,,,1,"Kit Energia Solar On Grid Híbrido - 7.35kWp 4,8kWh Lítio 48V (26776)",,,565,13,7.35,7345,0,,,draft,Solar Kit|Neosolar,1,1,13,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26641,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26641)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,3,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26777,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26777)",,,565,24,13.56,13560,34500.13,,,draft,Solar Kit|Neosolar,1,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26639,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26639)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,1,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26752,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26752)",,,565,7,95.0,3955,14171.64,,,draft,Solar Kit|Neosolar,1,1,7,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26778,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26778)",,,565,24,13.56,13560,38904.47,,,draft,Solar Kit|Neosolar,2,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26757,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.08kWp 4,8kWh Lítio 48V (26757)",,,565,9,5.08,5085,21215.08,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26781,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26781)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,5,1,24,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26824,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26824)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,5,1,16,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26779,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26779)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,3,1,24,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26780,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26780)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,4,1,24,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26825,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26825)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26819,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.08kWp 4,8kWh Lítio 48V (26819)",,,565,9,5.08,5085,21930.71,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26821,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26821)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,2,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26814,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26814)",,,565,7,95.0,3955,14887.27,,,draft,Solar Kit|Neosolar,1,1,7,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26822,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26822)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,3,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26826,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26626)",,,565,7,95.0,3955,21646.05,,,draft,Solar Kit|Neosolar,1,1,7,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26782,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26782)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,6,1,24,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26761,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26761)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,4,1,16,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26760,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26760)",,,565,16,9.04,9040,33828.23,,,draft,Solar Kit|Neosolar,3,1,16,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26643,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26643)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,5,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26758,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh",,,565,16,9.04,9040,25019.56,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26820,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26820)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26818,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26818)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26838,,,,,1,"Kit Energia Solar On Grid Híbrido - 7.35kWp 4,8kWh Lítio 48V (26838)",,,565,13,7.35,7345,29728.75,,,draft,Solar Kit|Neosolar,1,1,13,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26830,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26830)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26823,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26823)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,4,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26614,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26614)",,,565,7,95.0,3955,15470.94,,,draft,Solar Kit|Neosolar,1,1,7,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26618,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26618)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26625,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26625)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26626,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26626)",,,565,7,95.0,3955,22605.2,,,draft,Solar Kit|Neosolar,1,1,7,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26640,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26640)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,2,1,24,0,Solar Kit Hybrid
,,4,12,kits,BRL,Neosolar,NEO-26676,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,26kWp 220Ah 24/220V Chumbo-Carbono",,,565,4,26.0,2260,0,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,6,48,kits,BRL,Neosolar,NEO-26644,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26644)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,6,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26638,,,,,1,"Kit Energia Solar On Grid Híbrido - 7.35kWp 4,8kWh Lítio 48V (26638)",,,565,13,7.35,7345,31136.94,,,draft,Solar Kit|Neosolar,1,1,13,0,Solar Kit Hybrid
,,,,kits,BRL,Neosolar,NEO-27024,,,,,2,"Kit de Energia Solar On Grid 8,4KWP-OS 7,5KW LI Estrutura c/ Solo",,,565,15,4.0,8475,12395.97,,,draft,Solar Kit|Neosolar,0,2,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27030,,,,,2,"Kit de Energia Solar On Grid 9,3KWP-OS 10,0KW LI Estrutura Metálica",,,565,20,3.0,11300,13121.37,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27112,,,,,1,"Kit de Energia Solar On Grid 3,39KWP-OS 5KW LI Estrutura p/ Madeira",,,565,6,39.0,3390,5225.67,,,draft,Solar Kit|Neosolar,0,1,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27009,,,,,2,"Kit de Energia Solar On Grid 6,7KWP-OS 6KW LI Estrutura c/ Solo",,,565,12,7.0,6780,9857.07,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27033,,,,,3,"Kit de Energia Solar On Grid 11,86KWP-OS 10,0KW LI c/ Estrutura p/ Laje",,,565,21,86.0,11865,17743.47,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27019,,,,,2,"Kit de Energia Solar On Grid 8,4KWP-OS 7,5KW LI Estrutura p/ Laje",,,565,15,4.0,8475,12581.97,,,draft,Solar Kit|Neosolar,0,2,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27026,,,,,2,"Kit de Energia Solar On Grid 9,3KWP-OS 10,0KW LI Estrutura p/ Laje",,,565,20,3.0,11300,13679.37,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27021,,,,,2,"Kit de Energia Solar On Grid 8,4KWP-OS 7,5KW LI Estrutura c/ Mini Trilho",,,565,15,4.0,8475,12023.97,,,draft,Solar Kit|Neosolar,0,2,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27038,,,,,3,"Kit de Energia Solar On Grid 11,86KWP-OS 10,0KW LI c/ Estrutura p/ Solo",,,565,21,86.0,11865,17464.47,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27028,,,,,2,"Kit de Energia Solar On Grid 9,3KWP-OS 10,0KW LI Estrutura c/ Mini Trilho",,,565,20,3.0,11300,13121.37,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27088,,,,,1,"Kit de Energia Solar On Grid 3,39KWP-OS 5KW LI s/ Estrutura",,,565,6,39.0,3390,4862.97,,,draft,Solar Kit|Neosolar,0,1,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27032,,,,,3,"Kit de Energia Solar On Grid 11,86KWP-OS 10,0KW LI s/ Estrutura",,,565,21,86.0,11865,15790.47,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,6,48,kits,BRL,Neosolar,NEO-26837,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26837)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26829,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26829)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26842,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26842)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,4,1,24,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26836,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26836)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,5,1,16,0,Solar Kit Hybrid
,,,,kits,BRL,Neosolar,NEO-27005,,,,,2,"Kit de Energia Solar On Grid 6,7KWP-OS 6KW LI Estrutura p/ Cerâmica",,,565,12,7.0,6780,9578.07,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27006,,,,,2,"Kit de Energia Solar On Grid 6,7KWP-OS 6KW LI Estrutura c/ Mini Trilho",,,565,12,7.0,6780,9578.07,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,2,48,kits,BRL,Neosolar,NEO-26840,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26639)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,2,1,24,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26827,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26827)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26843,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26843)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,5,1,24,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26834,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26834)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,3,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26839,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26839)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,1,1,24,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26835,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26835)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,4,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26831,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.08kWp 4,8kWh Lítio 48V (26831)",,,565,9,5.08,5085,24077.62,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26832,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26832)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26833,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26833)",,,565,16,9.04,9040,0,,,draft,Solar Kit|Neosolar,2,1,16,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26828,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26828)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26841,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26841)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,3,1,24,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26844,,,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26844)",,,565,24,13.56,13560,0,,,draft,Solar Kit|Neosolar,6,1,24,0,Solar Kit Hybrid
